rep,scenario,status,n,n_sh,n_ns,true_mu,true_beta,true_Ksh,true_Kns,true_ash,true_ans,true_R,mu_hat,beta_hat,Ksh_hat,Kns_hat,ash_hat,ans_hat,R_hat,ll2,aic2,ll1,aic1,LR,lrt_p,R_lo,R_hi,R_covered,n_boot_ok,ks_p
9,B,ok,133,96,37,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.2379078980986888,4.786697149919925,0.09355953441153096,1.4995426832589644e-07,1.2260801840337165,0.0003003058848490517,623920.4489211171,-74.05574470678721,160.11148941357442,-76.0370159347172,160.0740318694344,3.962542455859989,0.13789383135424738,9.398596138164109e-06,40.2532835201112,True,36,0.8346909987679235
10,B,ok,71,55,16,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.644233403118128,3.1735461043994917,0.06916105860571696,0.012870435770927406,1.2264614650357697,2.25,5.37363767914856,-82.80131630957985,177.6026326191597,-83.23624797674893,174.47249595349786,0.869863334338163,0.6473088980162851,0.10883317820502217,48.5351286861429,True,40,0.4819136988270909
11,B,ok,124,97,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.2465104980309223,10.000000000000002,0.06759754534719051,2.5216276156015688e-08,1.0562511444405422,0.08839521047881714,2680710.860277606,-81.15006226473348,174.30012452946696,-82.17874444312608,172.35748888625216,2.0573643567852002,0.35747774219074224,0.025342523908214322,20.55206341060269,True,42,0.8531379046832879
12,B,ok,122,92,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0528259286821569,10.000000000000002,0.15179580272328935,9.999999999999982e-09,1.1543879780600446,0.011798223446701821,15179580.272328962,-69.15866329652013,150.31732659304026,-72.0948435810974,152.1896871621948,5.872360569154523,0.05306804693071743,0.20909790634973446,20.409559739801235,True,40,0.9671002158195301
13,B,ok,95,66,29,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8655785636878983,4.807942363164365,0.09439702754535828,0.15307584236817148,1.1242701315974097,0.6873738404530751,0.6166683526608894,-85.1248461721165,182.249692344233,-85.16110695931371,178.32221391862743,0.07252157439441476,0.9643887604443959,0.09651571236454945,935.1077167823998,True,37,0.66677282545286
14,B,ok,133,100,33,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0607270465151202,5.174794810900797,0.11277514705323842,0.28714851484382026,1.3811716137996357,0.800117521747929,0.3927415299869362,-67.72561065034945,147.4512213006989,-68.11718754264771,144.23437508529543,0.7831537845965215,0.675990070066189,0.22204317392800363,699.5556761744201,True,36,0.836810227047904
15,B,ok,103,76,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8193096605823721,0.8461649971524413,0.3160645652558639,0.06128049683730691,1.0000001795937573e-06,2.25,5.157669757394121,-86.80285783727768,185.60571567455537,-87.18463034316986,182.36926068633971,0.7635450117843448,0.6826503344707325,0.19745021068865481,22.028906654764864,True,36,0.9712027815102712
16,B,ok,129,97,32,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0205024676135999,1.9545872697365454,0.1333828194637832,0.05455883778011118,1.4513938835036826,1.8988685715691882,2.4447518475623835,-74.46996009208196,160.93992018416392,-74.54955338569938,157.09910677139877,0.15918658723484214,0.9234918600533005,0.058798150200110796,48.39866563584848,True,36,0.8875616386797732
17,B,ok,111,86,25,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0404080850880615,10.000000000000002,0.13220746179842177,0.026804129295646996,0.7677228192516795,1.0000000000000004e-06,4.932354277961655,-80.80039916196787,173.60079832393575,-81.82023966935675,171.6404793387135,2.0396810147777558,0.36065245698827564,5.496166946155469e-07,102.32526512899673,True,38,0.6112192490004251
18,B,ok,134,96,38,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.034569115821027,6.290613717051564,0.230273640340477,0.02363573363204913,0.837886135038354,1.7381042430671991,9.742606001796997,-61.074684690022394,134.1493693800448,-62.639212574342395,133.2784251486848,3.1290557686400007,0.20918675020861932,0.08036360364199682,422.68684816176653,True,39,0.7977525854687061
19,B,ok,121,91,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0133128656035084,5.632809689488929,0.10822026411750374,0.09029580733222298,1.5116755514414923,1.891727561430815e-05,1.198508184542077,-70.55971755785127,153.11943511570254,-71.81138960354986,151.6227792070997,2.5033440913971674,0.2860261480198584,0.054303556383713814,26.666600311966103,True,40,0.9890129541189582
20,B,ok,130,107,23,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9895857367527409,1.884581980492359,0.22711719993925344,0.0070843247692975305,1.06243693885478,1.791189146418349,32.05911746501904,-74.68258434779048,161.36516869558096,-75.85049224668688,159.70098449337377,2.3358157977928045,0.31101693998026014,0.09765836201635991,383.19761953782245,True,35,0.7101579069100497
21,B,ok,137,102,35,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.2034166799188502,4.375571675608376,0.11113852751743446,0.13737076410878066,1.0716962098931413,1.0000000000000004e-06,0.8090406152900663,-72.27402194425676,156.54804388851352,-72.97442461271852,153.94884922543704,1.4008053369235256,0.49638538480423466,0.28634312235095244,366.1228855060263,True,35,0.8926316351603809
22,B,ok,142,103,39,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.072473303546959,3.9850859641238636,0.16259962729601907,0.18947750388505774,0.9495285395207274,0.5572819909661149,0.8581473998868829,-61.30887891290851,134.61775782581702,-61.377323480384604,130.7546469607692,0.13688913495218458,0.9338452240665152,0.055079508762467304,46.497386484693706,True,36,0.8790744550310331
23,B,ok,118,96,22,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.062137556682464,5.1294112059901416,0.07231799648224271,0.06371679344900896,1.6181170903458917,0.7600158403301103,1.134991147037509,-75.8288362054479,163.6576724108958,-76.84831265378332,161.69662530756665,2.0389528966708497,0.3607837796835497,6.313331728257334e-08,33.08774369534038,True,39,0.9516220072488707
24,B,ok,122,92,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9382150690699255,5.103518999199227,0.11823320447861585,0.460502383103425,1.0636554757666603,1.0000000000000004e-06,0.25674830102249796,-66.04975765587155,144.0995153117431,-68.35033487484927,144.70066974969853,4.601154437955444,0.1002009891145178,0.0637289298024385,34.46141450163926,True,36,0.5188888543440319
25,B,ok,84,59,25,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.7370231360953807,3.069489470350396,0.20647986340158322,0.043858625157931846,0.30057143570151285,2.25,4.707850796919959,-86.11391439975263,184.22782879950526,-86.65746360664959,181.31492721329917,1.0870984137939104,0.5806836243208584,0.03629017183138827,30.50458230150027,True,34,0.9888478100146711
26,B,ok,133,100,33,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8783573339838192,0.32425075457393426,0.06619256577530569,0.06457239679117412,2.25,2.25,1.0250907363617177,-66.43697549684839,144.87395099369678,-66.43768797018569,140.87537594037138,0.0014249466746036887,0.9992877804115596,0.0761548027340677,164.70074109959887,True,42,0.9268434185238243
27,B,ok,127,91,36,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9568525152382538,4.251168808912559,0.15319188206927464,0.02237755854977357,1.866195417299115,2.25,6.845781756241891,-55.947216115990415,123.89443223198083,-57.77328152546812,123.54656305093624,3.6521308189554134,0.16104597279012223,0.32495217793157904,277.72611899661206,True,39,0.4846143645219796
28,B,ok,89,65,24,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.76442167976925,6.967460829062088,0.12406548145525245,0.23338076985206874,1.1980814164061602,0.3846619886764508,0.5316011320636781,-82.4488334736129,176.8976669472258,-82.57435409443718,173.14870818887437,0.2510412416485792,0.8820375758976329,0.08858080425965205,35.38434344986002,True,35,0.8395868566327804
29,B,ok,111,82,29,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8556612994539329,5.007977761623513,0.3309519151275068,9.999999999999982e-09,0.4085707632044259,0.02636853466292874,33095191.51275074,-73.63460436693106,159.26920873386211,-76.27379106197344,160.54758212394688,5.2783733900847665,0.07141933163858727,0.23221771217708828,142.2580645670668,True,38,0.8634040551195576
30,B,ok,96,71,25,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.6278134612556338,1.1687870203372497,0.40504484737821245,0.18852004911279224,0.4894869681115377,1.0000000000000004e-06,2.148550508470707,-82.18880655802388,176.37761311604777,-82.48090676001131,172.96181352002262,0.5842004039748474,0.7466937120307237,0.21422826845950244,22.710265521374414,True,40,0.6787762371553602
31,B,ok,114,87,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8323211754691976,1.6248776276807009,0.3018098172109203,0.010565702817008336,0.7447354628450865,1.6352501699853448,28.565048860268565,-79.28091682401902,170.56183364803803,-81.10211193544924,170.2042238708985,3.642390222860456,0.16183222777085438,0.12439887000192024,40.943986125767985,True,38,0.7175998883441769
32,B,ok,137,105,32,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9951176764642696,3.4030132286202086,0.2213101764543011,3.630930673593281e-08,0.9952356324210598,0.00025002293558847385,6095136.380978756,-51.37922829422956,114.75845658845913,-53.53273438810169,115.06546877620337,4.307012187744249,0.11607646849779651,0.01445881749856957,108.15636696819482,True,40,0.6609987465208481
33,B,ok,121,91,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9474591118866654,3.797257430839677,0.18129954488080666,0.3126201510453814,0.8828565455957047,1.0000000000000004e-06,0.5799355680513646,-76.8583158884648,165.7166317769296,-77.32924623215911,162.65849246431821,0.941860687388612,0.6244210717616572,0.11703053872379272,2000.5831393614417,True,37,0.9963785636454966
34,B,ok,119,83,36,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.017939055180735,4.506912088941171,0.059486509620725776,0.3241926261786741,2.25,1.0000000000000004e-06,0.18349124815670742,-76.54587260887405,165.0917452177481,-78.60129564929304,165.20259129858607,4.110846080837973,0.12803865859103558,0.17136670967250764,18.145332815490317,True,37,0.6923120407455892
35,B,ok,112,83,29,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8979839569432497,7.085629724091484,0.23310759656988728,0.22259508013532064,0.5454116350971229,1.0000000000000004e-06,1.0472270834924826,-74.1385230195382,160.2770460390764,-74.40903995533253,156.81807991066506,0.5410338715886667,0.7629849781301301,0.018544861507165007,749.170280721933,True,38,0.9689267734010935
36,B,ok,99,76,23,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9847648482747261,4.076795776715699,0.13647084162596163,3.814632373898826e-08,1.0000000000000004e-06,0.024834056559081157,3577562.0885448186,-88.33035178486756,188.66070356973512,-88.62027338817089,185.24054677634177,0.5798432066066539,0.748322231269994,0.12454536829726703,93.67395598586324,True,32,0.9935109595485252
37,B,ok,121,87,34,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9570591871417259,1.543837561907826,0.31796734862461135,0.010777360896924142,0.3896648947879058,2.25,29.50326630662978,-81.12825794596854,174.25651589193708,-82.08264708898454,172.1652941779691,1.9087782860320033,0.3850472815492324,0.07209165721541763,272.60444229079906,True,36,0.9132586561882696
38,B,ok,121,94,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.7989380470415165,0.1528540994459687,0.23793591319107169,1.0620471241866075e-06,1.5618170135563534,0.06068928077145871,224035.1748735257,-81.82129870016985,175.6425974003397,-81.9094063874988,171.8188127749976,0.17621537465791448,0.9156622661901955,0.1468299284752488,7.383976971413797,True,38,0.3390791703253481
39,B,ok,134,104,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.028881324019193,2.6655223631721894,0.07982183786248122,0.3360355706240801,1.95235908054924,5.734366680745304e-06,0.23753984649374268,-66.28549105486704,144.57098210973408,-66.67518531323383,141.35037062646765,0.7793885167335759,0.6772639106209195,0.05640263386766692,19.54789668658327,True,39,0.7133983857397843
40,B,ok,114,84,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0269872108975924,1.1798927570720013,0.015642092395872893,0.06614650745629296,2.25,2.25,0.23647646712426323,-79.99720150523476,171.9944030104695,-80.0842904242052,168.1685808484104,0.17417783794087427,0.9165955892733698,0.06283662681536532,20.03839849075573,True,40,0.7648931135952497
41,B,ok,140,108,32,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.995841196271287,3.8311331355299174,0.30601752892628636,0.03221655558633109,0.6040940196056608,2.25,9.498766188900845,-57.10576821591853,126.21153643183706,-58.57000065625755,125.1400013125151,2.9284648806780353,0.23125542570909707,0.00787053757477542,11.150724206196632,True,38,0.533381348075223
42,B,ok,113,87,26,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.92746469716953,3.598051637074193,0.08751025512424157,0.010265981346344355,2.25,2.25,8.524295162040536,-69.54834507367067,151.09669014734135,-71.45597537966893,150.91195075933786,3.815260611996507,0.14843170789694216,0.28031254529073213,52.78484924959339,True,37,0.41121773846963827
43,B,ok,120,91,29,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.090592117604155,4.037596745519221,0.045249665817676504,0.26303103632663893,1.650029898016247,1.0000003034769345e-06,0.17203166002617373,-77.98856375614518,167.97712751229037,-78.62796864515758,165.25593729031516,1.2788097780247938,0.527606314948976,0.1141739380024797,137.55282554785936,True,33,0.9733159820132764
44,B,ok,88,65,23,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.813655170436384,3.249918922531413,0.07827018933294838,4.259117631451381e-07,2.011150823264399,2.0794204429323948e-05,183770.903050349,-86.05753394928068,184.11506789856136,-88.08046177712605,184.1609235542521,4.04585565569073,0.13226764073412145,0.02014513832863256,52.26142624519701,True,39,0.6463642373982534
45,B,ok,95,73,22,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.7602100553600685,3.0359659518560895,0.19315856420372532,0.062236743755492326,1.0746378108259376,1.0459591835460635,3.103609741579375,-81.79597519665178,175.59195039330356,-82.43100808641786,172.86201617283572,1.2700657795321604,0.5299180591499424,0.18114707312845219,65.28467362328166,True,36,0.9104106500417972
46,B,ok,103,75,28,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9391801471115026,5.602221241772629,0.16469879905945928,0.12829004123051826,0.3089890700731182,0.35617308467983105,1.2838003439683978,-85.58401312047422,183.16802624094845,-85.6111669276625,179.222333855325,0.054307614376540414,0.9732115430812501,0.08906527624850805,17.397644550473505,True,38,0.9114507038692914
47,B,ok,120,98,22,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8788896149039714,3.1636077656593544,0.25473687144768076,0.005792608764396123,0.811802012021008,2.25,43.97619135153813,-68.52144898055167,149.04289796110334,-69.97636430084324,147.9527286016865,2.909830640583152,0.23342012901275266,5.3819468148192415e-08,175.76218580541968,True,39,0.7720411150101293
48,B,ok,97,71,26,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8120242936982772,4.427998197833676,0.13486470891972607,0.014276445238300246,1.5302416135514374,1.4048458247595628,9.446658931448615,-80.09577822270379,172.19155644540757,-82.011304313153,172.022608626306,3.831052180898439,0.1472643378416777,0.048067106651241254,24.0320008762441,True,35,0.9314432531813266
49,B,ok,107,84,23,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0700727978800706,3.7710773860160183,0.014070068761796341,0.09389647063328468,2.25,8.140792246267299e-06,0.14984662007954902,-84.46395716264391,180.92791432528782,-84.82851843407317,177.65703686814635,0.7291225428585335,0.6945012816026412,0.11649505078219748,28.678657914765356,True,41,0.8775907679361511
50,B,ok,128,102,26,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.1733575503156164,3.898512840132674,0.1953441502361596,0.04536746529334203,0.0779246957799991,0.6451524811070738,4.305820238646386,-80.31108047109676,172.62216094219352,-80.51507548413946,169.03015096827892,0.40799002608540036,0.8154664378734576,0.01839613651901107,57.81722002053272,True,36,0.9051266785028159
51,B,ok,123,92,31,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0049084753551443,3.5635674435835676,0.2559872317844337,9.999999999999982e-09,0.6929787807288144,0.009848135457542189,25598723.178443417,-76.8463983705831,165.6927967411662,-79.01689245498955,166.0337849099791,4.340988168812885,0.11412121746494686,0.06656900597259478,50.02947450611438,True,41,0.9865495508629176
52,B,ok,99,79,20,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.8913678004620236,3.208859210615456,0.045010677921091105,1.5663985091647535e-08,2.195535098865052,0.010686724320718804,2873513.8381287167,-80.89695632884884,173.7939126576977,-82.1647429831215,172.329485966243,2.5355733085453096,0.28145388763925383,0.2913145299720005,25.761007239280538,True,37,0.7223503618055402
53,B,ok,115,84,31,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.1945351670602458,6.373069569637739,0.07660582185330003,1.5721939032648482e-08,0.3884657073690815,0.015513242874210359,4872542.864733091,-86.12772759366696,184.25545518733392,-86.63300795459244,181.2660159091849,1.0105607218509647,0.6033363997616112,0.10971633303019544,45.25639617805987,True,36,0.8994964997823109
54,B,ok,133,95,38,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.2235006895982674,6.471917144399258,0.1449112018763185,8.499735122255545e-08,0.9676168407191122,0.008048067578075144,1704890.797089497,-73.30729770343387,158.61459540686775,-74.90365093047853,157.80730186095707,3.1927064540893184,0.20263413289583365,0.07422087222566962,11.366899656326067,True,35,0.7673923117325976
55,B,ok,122,92,30,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.0367188788997805,4.850465173333883,0.04171881479635154,0.1040153542779012,2.25,1.384332280673881,0.40108323512401856,-66.96619423490722,145.93238846981444,-68.02398294825025,144.0479658965005,2.115577426686059,0.3472227711132203,0.06288986203038542,19.74249079767643,True,40,0.9786081159852148
56,B,ok,133,96,37,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9919799486164961,2.443581185133221,0.215248857515599,0.12403160563069059,0.9974770629170469,1.0000000000000004e-06,1.735435548230438,-70.1076921438264,152.2153842876528,-72.26380129970705,152.5276025994141,4.312218311761313,0.11577470717467608,0.15483698615789576,39.518172266563305,True,33,0.7391219375279588
57,B,ok,119,98,21,1.0,4.0,0.15,0.06,1.0,0.5,2.5,1.098266463084294,5.044729915225278,0.06580900725244836,0.03997655385278816,1.2856886415298732,2.25,1.646190101697786,-77.74835871255516,167.49671742511032,-77.90455779539562,163.80911559079124,0.3123981656809178,0.8553888801707004,0.0957500870289309,27.761048248508583,True,37,0.9615170640781088
58,B,ok,97,70,27,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9123308583150757,8.404617420410887,0.20504770598664626,0.019857919023950937,1.0000000000000004e-06,1.0966573537084255e-06,10.325739859213602,-85.1485055011335,182.297011002267,-85.89237459269697,179.78474918539393,1.487738183126936,0.47527148466093927,0.10275916195543106,20.072475427336528,True,36,0.7373210180228502
59,B,ok,126,93,33,1.0,4.0,0.15,0.06,1.0,0.5,2.5,0.9101782757485691,1.0512993837381912,0.24807400833394472,0.05107746748804891,0.846052381183717,2.25,4.856818877952182,-77.93756255363847,167.87512510727694,-78.23943202805052,164.47886405610103,0.6037389488240876,0.7394345737234491,0.14577868046649436,57.810533969513706,True,36,0.7239604331954773
